id,filepath_gambar,jenis,warna_dominan_1,warna_dominan_2,warna_dominan_3,warna_dominan_4,warna_dominan_5,warna_index,teori_warna,warna_kombinasi,rd,gd,bd,rk,gk,bk,hueDiff,satDiff,valDiff,deltaE,contrast,label_kecocokan,probabilitas,rekomendasi_warna
9718,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic1_sharp,#4242DD,220,221,220,66,66,221,0.333333333,0.696832579,0.0,105.4922106,5.047146109,1.0,0.999999512110963,#4242DD
9719,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic2_soft,#FFFDFD,220,221,220,255,253,253,0.333333333,0.00331825,0.133333333,11.50369451,1.343812972,0.0,5.8332232643296164e-05,
9720,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic2_sharp,#DD4242,220,221,220,221,66,66,0.333333333,0.696832579,0.0,78.71599723,3.126108006,1.0,0.9999993602411493,#DD4242
9721,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,complementary_soft,#3F3D42,27,28,26,63,61,66,0.483333333,0.004329004,0.149019608,16.77993143,1.594564288,0.0,6.204937410466584e-07,
9722,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,complementary_sharp,#7435B2,27,28,26,116,53,178,0.499333333,0.63081862,0.588235294,81.60202298,2.357987134,1.0,0.9993482989146643,#7435B2
9723,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic1_soft,#3D3F42,27,28,26,61,63,66,0.35,0.004329004,0.149019608,16.82891446,1.619468533,0.0,5.504425010073758e-07,
9724,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic1_sharp,#3574B2,27,28,26,53,116,178,0.332666667,0.63081862,0.588235294,54.83148449,3.496524406,1.0,0.9990832764148624,#3574B2
9725,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic2_soft,#423D3F,27,28,26,66,61,63,0.316666667,0.004329004,0.149019608,16.6938258,1.605483446,0.0,9.719483688661559e-07,
9726,dataset_0/bitmap/bitmap(179).jpeg,bitmap,#dcdddc,#1b1c1a,,,,419,triadic2_sharp,#B23574,27,28,26,178,53,116,0.334,0.63081862,0.588235294,66.08501378,2.976839025,1.0,0.9999904362161591,#B23574
9727,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,complementary_soft,#D2BDA8,138,155,172,210,189,168,0.5,0.002325581,0.149019608,28.9860329,1.572973176,1.0,0.9212830629996589,#D2BDA8
9728,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,complementary_sharp,#B27435,138,155,172,178,116,53,0.499333333,0.504572772,0.023529412,59.08350125,1.353205813,0.0,0.004740367987729798,
9729,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic1_soft,#D2A8BD,138,155,172,210,168,189,0.333333333,0.002325581,0.149019608,24.02415225,1.368137962,0.0,0.002411029292294432,
9730,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic1_sharp,#B23574,138,155,172,178,53,116,0.332666667,0.504572772,0.023529412,61.29300688,2.015337307,1.0,0.9740938448007068,#B23574
9731,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic2_soft,#BDD2A8,138,155,172,189,210,168,0.333333333,0.002325581,0.149019608,36.81852039,1.758044794,1.0,0.9996949280649877,#BDD2A8
9732,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic2_sharp,#74B235,138,155,172,116,178,53,0.334,0.504572772,0.023529412,75.85787885,1.108251618,0.0,8.962049168592009e-06,
9733,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,complementary_soft,#FFBA99,107,194,237,255,186,153,0.498793363,0.148523207,0.070588235,66.36718248,1.205474085,1.0,0.5323781653837864,#FFBA99
9734,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,complementary_sharp,#ED7D47,107,194,237,237,125,71,0.499088662,0.151898734,0.0,94.49687141,1.385480869,0.0,0.10709047836888197,
9735,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic1_soft,#FF99DD,107,194,237,255,153,221,0.333760684,0.148523207,0.070588235,62.48144861,1.027243898,0.0,0.003422779471762464,
9736,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic1_sharp,#ED47B6,107,194,237,237,71,182,0.333426012,0.151898734,0.0,88.92933901,1.710149986,1.0,0.9796308093061383,#ED47B6
9737,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic2_soft,#DDFF99,107,194,237,221,255,153,0.332905983,0.148523207,0.070588235,78.35673643,1.783136849,1.0,0.9992524600384741,#DDFF99
9738,dataset_0/bitmap/bitmap(180).jpeg,bitmap,#8a9bac,#6bc2ed,,,,420,triadic2_sharp,#B6ED47,107,194,237,182,237,71,0.333240655,0.151898734,0.0,104.203512,1.438147066,0.0,0.08818142680049812,
9739,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,complementary_soft,#D2D1CF,170,171,172,210,209,207,0.472222222,0.002657807,0.149019608,14.04491724,1.507270965,0.0,0.0002858505057161179,
9740,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,complementary_sharp,#B27435,170,171,172,178,116,53,0.499333333,0.690619284,0.023529412,50.61143793,1.677534955,0.0,0.08511866702971418,#B27435
9741,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic1_soft,#D2CFD1,170,171,172,210,207,209,0.305555556,0.002657807,0.149019608,13.565048,1.488063569,0.0,0.0001879289307879609,
9742,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic1_sharp,#B23574,170,171,172,178,53,116,0.332666667,0.690619284,0.023529412,62.19440234,2.498362589,1.0,0.99946784988557,#B23574
9743,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic2_soft,#D1D2CF,170,171,172,209,210,207,0.361111111,0.002657807,0.149019608,14.2743445,1.514848768,0.0,0.0003809124290388781,#D1D2CF
9744,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic2_sharp,#74B235,170,171,172,116,178,53,0.334,0.690619284,0.023529412,68.41924953,1.118585923,0.0,1.6830767145539313e-05,
9745,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,complementary_soft,#B7A9FF,212,224,149,183,169,255,0.499534884,0.002433473,0.121568627,86.74735902,1.470066315,0.0,0.2074954840509633,#B7A9FF
9746,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,complementary_sharp,#5C43E0,212,224,149,92,67,224,0.499872611,0.366071429,0.0,138.754357,4.467417787,1.0,0.999998394931766,#5C43E0
9747,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic1_soft,#A9F1FF,212,224,149,169,241,255,0.33379845,0.002433473,0.121568627,49.58541146,1.122013098,0.0,0.00022275201534063832,
9748,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic1_sharp,#43C6E0,212,224,149,67,198,224,0.334267516,0.366071429,0.0,61.07302515,1.433286894,0.0,0.05335592587746073,
9749,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic2_soft,#FFA9F1,212,224,149,255,169,241,0.332868217,0.002433473,0.121568627,82.67105771,1.221219581,0.0,0.0014572656091970872,
9750,dataset_0/bitmap/bitmap(181).jpeg,bitmap,#aaabac,#d4e095,,,,421,triadic2_sharp,#E043C6,212,224,149,224,67,198,0.332399151,0.366071429,0.0,118.0717901,2.573646176,1.0,0.9999839398983517,#E043C6
9751,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,complementary_soft,#A4A4A2,125,125,126,164,164,162,0.5,0.004258614,0.149019608,14.97535226,1.646932954,0.0,0.0004276376949363799,
9752,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,complementary_sharp,#B2B235,125,125,126,178,178,53,0.5,0.694310683,0.203921569,65.38198848,1.823592252,1.0,0.9868621976659293,#B2B235
9753,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic1_soft,#A4A2A2,125,125,126,164,162,162,0.333333333,0.004258614,0.149019608,14.37647268,1.619116311,0.0,0.00012730970341266523,
9754,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic1_sharp,#B23535,125,125,126,178,53,53,0.333333333,0.694310683,0.203921569,59.35647024,1.478644358,0.0,0.05255313085458252,#B23535
9755,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic2_soft,#A2A4A2,125,125,126,162,164,162,0.333333333,0.004258614,0.149019608,14.83858529,1.638664193,0.0,0.00030897944770299054,
9756,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic2_sharp,#35B235,125,125,126,53,178,53,0.333333333,0.694310683,0.203921569,78.84140491,1.482547279,0.0,0.00874354365524259,#35B235
9757,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,complementary_soft,#A46962,7,114,126,164,105,98,0.499129955,0.54200542,0.149019608,53.29034217,1.284693018,0.0,0.00016706459944255652,
9758,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,complementary_sharp,#B21A09,7,114,126,178,26,9,0.499958563,0.004993758,0.203921569,101.3793565,1.220886746,0.0,0.0016356274744490195,#B21A09
9759,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic1_soft,#A4629D,7,114,126,164,98,157,0.334203378,0.54200542,0.149019608,58.65939922,1.294630187,0.0,0.00017617139891082397,
9760,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic1_sharp,#B209A1,7,114,126,178,9,161,0.333291897,0.004993758,0.203921569,96.54075114,1.078486154,0.0,3.0140261404326055e-05,
9761,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic2_soft,#9DA462,7,114,126,157,164,98,0.332463288,0.54200542,0.149019608,53.176287,2.130664245,1.0,0.9998458714588858,#9DA462
9762,dataset_0/bitmap/bitmap(182).jpeg,bitmap,#7d7d7e,#07727e,,,,422,triadic2_sharp,#A1B209,7,114,126,161,178,9,0.33337477,0.004993758,0.203921569,87.55176444,2.390896658,1.0,0.9999944435940168,#A1B209
9763,dataset_0/bitmap/bitmap(183).jpeg,bitmap,#8f8476,,,,,423,complementary_soft,#95A3B5,143,132,118,149,163,181,0.499583333,0.001970405,0.149019608,22.86753582,1.428268567,0.0,0.0001017396925354315,
9764,dataset_0/bitmap/bitmap(183).jpeg,bitmap,#8f8476,,,,,423,complementary_sharp,#356CB2,143,132,118,53,108,178,0.5,0.527422016,0.137254902,52.76855789,1.454592254,0.0,0.000436708739327935,#356CB2
9765,dataset_0/bitmap/bitmap(183).jpeg,bitmap,#8f8476,,,,,423,triadic1_soft,#95B5A7,143,132,118,149,181,167,0.33375,0.001970405,0.149019608,22.39681356,1.648413339,0.0,0.00014651975191554736,
9766,dataset_0/bitmap/bitmap(183).jpeg,bitmap,#8f8476,,,,,423,triadic1_sharp,#35B27B,143,132,118,53,178,123,0.333333333,0.527422016,0.137254902,50.42205445,1.362216306,0.0,0.0005377287047068964,#35B27B
9767,dataset_0/bitmap/bitmap(183).jpeg,bitmap,#8f8476,,,,,423,triadic2_soft,#A795B5,143,132,118,167,149,181,0.332916667,0.001970405,0.149019608,27.12129197,1.327970231,0.0,0.00017413716954563745,
9768,dataset_0/bitmap/bitmap(183).jpeg,bitmap,#8f8476,,,,,423,triadic2_sharp,#7B35B2,143,132,118,123,53,178,0.333333333,0.527422016,0.137254902,83.02217275,1.91364593,0.0,0.006848921264766383,#7B35B2
9769,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_soft,#F4F5F5,207,206,206,244,245,245,0.5,0.000749285,0.149019608,13.64129955,1.437696452,0.0,0.00043602834495770057,#F4F5F5
9770,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_sharp,#3ECFCF,207,206,206,62,207,207,0.5,0.695652174,0.0,39.52430743,1.212301992,0.0,3.899344457032111e-05,
9771,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_soft,#F4F5F4,207,206,206,244,245,244,0.333333333,0.000749285,0.149019608,13.62618958,1.436785373,0.0,0.0001929479929131986,
9772,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_sharp,#3ECF3E,207,206,206,62,207,62,0.333333333,0.695652174,0.0,87.84536257,1.311125776,0.0,4.052590847427227e-05,
9773,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_soft,#F4F4F5,207,206,206,244,244,245,0.333333333,0.000749285,0.149019608,13.38836009,1.428671473,0.0,0.00019311412385471675,#F4F4F5
9774,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_sharp,#3E3ECF,207,206,206,62,62,207,0.333333333,0.695652174,0.0,99.26078046,4.784774879,1.0,0.9999987901032726,#3E3ECF
9775,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_soft,#655D41,41,46,63,101,93,65,0.499158249,0.007229294,0.149019608,35.46615931,2.052474956,0.0,8.268123663118882e-05,
9776,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_sharp,#B29635,41,46,63,178,150,53,0.499454545,0.353040842,0.450980392,77.79949892,4.693391338,1.0,0.9999946615576031,#B29635
9777,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_soft,#654149,41,46,63,101,65,73,0.334175084,0.007229294,0.149019608,23.11925733,1.545206662,0.0,1.5474999352871842e-07,
9778,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_sharp,#B23551,41,46,63,178,53,81,0.333878788,0.353040842,0.450980392,59.71030104,2.261640853,1.0,0.9652749482748861,#B23551
9779,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_soft,#496541,41,46,63,73,101,65,0.332491582,0.007229294,0.149019608,40.86694287,2.068972959,0.0,0.0008104114486062686,
9780,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_sharp,#51B235,41,46,63,81,178,53,0.332787879,0.353040842,0.450980392,95.48455514,4.99045763,1.0,0.9999817436556816,#51B235
9781,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_soft,#84D5DD,183,49,37,132,213,221,0.498717357,0.395099276,0.149019608,98.8862458,3.604803854,1.0,0.9999984869683356,#84D5DD
9782,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_sharp,#25ABB7,183,49,37,37,171,183,0.5,0.0,0.0,101.77899,2.180662903,1.0,0.9911481421746899,#25ABB7
9783,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_soft,#84DD8C,183,49,37,132,221,140,0.334615977,0.395099276,0.149019608,103.9041429,3.650637798,1.0,0.9999989725255988,#84DD8C
9784,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_sharp,#25B730,183,49,37,37,183,48,0.332191781,0.0,0.0,118.4333882,2.268931772,1.0,0.7938685396835689,
9785,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_soft,#8C84DD,183,49,37,140,132,221,0.33205069,0.395099276,0.149019608,90.09180538,1.856501138,0.0,0.0021398885023421925,
9786,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_sharp,#3125B7,183,49,37,49,37,183,0.333333333,0.0,0.0,113.6676448,1.673638777,0.0,0.0038991598367526564,
9787,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_soft,#94C1F8,210,163,105,148,193,248,0.499603175,0.096774194,0.149019608,69.79894569,1.224261843,0.0,0.012066606790946921,
9788,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_sharp,#3F80D2,210,163,105,63,128,210,0.499092971,0.2,0.0,86.73532935,1.755985521,1.0,0.9945423202518532,#3F80D2
9789,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_soft,#94F8CB,210,163,105,148,248,203,0.332936508,0.096774194,0.149019608,58.79269161,1.802042852,1.0,0.9981894860258425,#94F8CB
9790,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_sharp,#3FD290,210,163,105,63,210,144,0.333106576,0.2,0.0,65.94986041,1.179624321,0.0,0.0004596870039426238,
9791,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_soft,#CB94F8,210,163,105,203,148,248,0.333730159,0.096774194,0.149019608,83.8970515,1.005745754,0.0,1.9650028426085816e-05,
9792,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_sharp,#903FD2,210,163,105,144,63,210,0.333560091,0.2,0.0,113.1171525,2.39927196,1.0,0.9999901787199187,#903FD2
9793,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_soft,#7BB3CD,167,103,74,123,179,205,0.499125798,0.156886228,0.149019608,60.77304943,1.958912923,1.0,0.8747876465039455,#7BB3CD
9794,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,complementary_sharp,#358BB2,167,103,74,53,139,178,0.499971326,0.145360963,0.043137255,65.63108415,1.171978125,0.0,2.355362514451102e-05,
9795,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_soft,#7BCD94,167,103,74,123,205,148,0.332175015,0.156886228,0.149019608,65.72132681,2.349883823,1.0,0.9993848711607115,#7BCD94
9796,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic1_sharp,#35B25C,167,103,74,53,178,92,0.333362007,0.145360963,0.043137255,77.18454785,1.639031527,0.0,0.07259008145027028,#35B25C
9797,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_soft,#947BCD,167,103,74,148,123,205,0.334491651,0.156886228,0.149019608,66.65661245,1.275911479,0.0,2.9132633388573244e-05,
9798,dataset_0/bitmap/bitmap(184).jpeg,bitmap,#cfcece,#292e3f,#b73125,#d2a369,#a7674a,424,triadic2_sharp,#5C35B2,167,103,74,92,53,178,0.333304659,0.145360963,0.043137255,92.03169713,1.79584471,0.0,0.005856657396140896,
9799,dataset_0/bitmap/bitmap(185).jpeg,bitmap,#a9a09c,,,,,425,complementary_soft,#BFCACF,169,160,156,191,202,207,0.499198718,0.000371609,0.149019608,16.65968807,1.533116873,0.0,0.0006630859136617419,
9800,dataset_0/bitmap/bitmap(185).jpeg,bitmap,#a9a09c,,,,,425,complementary_sharp,#358CB2,169,160,156,53,140,178,0.499384615,0.625324114,0.035294118,36.53606433,1.477849437,0.0,0.0005252445479149842,
9801,dataset_0/bitmap/bitmap(185).jpeg,bitmap,#a9a09c,,,,,425,triadic1_soft,#BFCFC4,169,160,156,191,207,196,0.334134615,0.000371609,0.149019608,18.17929172,1.57863312,0.0,0.0013258583086987528,#BFCFC4
9802,dataset_0/bitmap/bitmap(185).jpeg,bitmap,#a9a09c,,,,,425,triadic1_sharp,#35B25B,169,160,156,53,178,91,0.332717949,0.625324114,0.035294118,63.83939075,1.068415068,0.0,1.8056513270491045e-06,
9803,dataset_0/bitmap/bitmap(185).jpeg,bitmap,#a9a09c,,,,,425,triadic2_soft,#C4BFCF,169,160,156,196,191,207,0.332532051,0.000371609,0.149019608,15.9421472,1.427690238,0.0,0.0009003506656874522,#C4BFCF
9804,dataset_0/bitmap/bitmap(185).jpeg,bitmap,#a9a09c,,,,,425,triadic2_sharp,#5B35B2,169,160,156,91,53,178,0.333948718,0.625324114,0.035294118,83.95667196,3.155784244,1.0,0.9999884284577,#5B35B2
9805,dataset_0/bitmap/bitmap(186).jpeg,bitmap,#d5d5d5,,,,,426,complementary_soft,#FBFBFB,213,213,213,251,251,251,0.0,0.0,0.149019608,13.34766901,1.418373307,0.0,0.00012066535977115312,#FBFBFB
9806,dataset_0/bitmap/bitmap(186).jpeg,bitmap,#d5d5d5,,,,,426,complementary_sharp,#3FD5D5,213,213,213,63,213,213,0.5,0.704225352,0.0,40.20307607,1.22394382,0.0,0.00014885190344656558,#3FD5D5
9807,dataset_0/bitmap/bitmap(186).jpeg,bitmap,#d5d5d5,,,,,426,triadic1_soft,#FBFBFB,213,213,213,251,251,251,0.0,0.0,0.149019608,13.34766901,1.418373307,0.0,0.00012066535977115312,
9808,dataset_0/bitmap/bitmap(186).jpeg,bitmap,#d5d5d5,,,,,426,triadic1_sharp,#3FD53F,213,213,213,63,213,63,0.333333333,0.704225352,0.0,90.04731804,1.32468967,0.0,9.61962544784763e-05,
9809,dataset_0/bitmap/bitmap(186).jpeg,bitmap,#d5d5d5,,,,,426,triadic2_soft,#FBFBFB,213,213,213,251,251,251,0.0,0.0,0.149019608,13.34766901,1.418373307,0.0,0.00012066535977115312,
9810,dataset_0/bitmap/bitmap(186).jpeg,bitmap,#d5d5d5,,,,,426,triadic2_sharp,#3F3FD5,213,213,213,63,63,213,0.333333333,0.704225352,0.0,102.3382004,4.962497751,1.0,0.9999981396854338,#3F3FD5
9811,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,complementary_soft,#7E7F82,92,91,89,126,127,130,0.486111111,0.001839465,0.149019608,14.82647507,1.694327249,0.0,6.674135605950893e-06,
9812,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,complementary_sharp,#355FB2,92,91,89,53,95,178,0.499555556,0.669638495,0.337254902,51.75357937,1.108335847,0.0,2.775523450366445e-05,#355FB2
9813,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic1_soft,#7E8280,92,91,89,126,130,128,0.305555556,0.001839465,0.149019608,15.42671714,1.741703597,0.0,1.3897240540346108e-05,#7E8280
9814,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic1_sharp,#35B288,92,91,89,53,178,136,0.332888889,0.669638495,0.337254902,52.47823106,2.543825865,1.0,0.9992018208574265,#35B288
9815,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic2_soft,#807E82,92,91,89,128,126,130,0.361111111,0.001839465,0.149019608,14.82817013,1.687643219,0.0,6.674135605950893e-06,
9816,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic2_sharp,#8835B2,92,91,89,136,53,178,0.333777778,0.669638495,0.337254902,76.14275755,1.03333912,0.0,9.990469018877253e-06,
9817,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,complementary_soft,#99ADFF,240,199,31,153,173,255,0.499984364,0.470833333,0.058823529,122.4619258,1.318980649,0.0,0.2889282097800971,
9818,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,complementary_sharp,#1E47F0,240,199,31,30,71,240,0.499844308,0.004166667,0.0,177.9213607,4.010948055,1.0,0.9999988680634367,#1E47F0
9819,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic1_soft,#99FFEA,240,199,31,153,255,234,0.331714983,0.470833333,0.058823529,86.14491208,1.384075938,1.0,0.9375091915442988,#99FFEA
9820,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic1_sharp,#1EF0C6,240,199,31,30,240,198,0.332695375,0.004166667,0.0,91.18864718,1.111714821,0.0,6.960868744641696e-05,
9821,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic2_soft,#EA99FF,240,199,31,234,153,255,0.334951684,0.470833333,0.058823529,126.3110286,1.228139366,0.0,0.0003904267037332129,
9822,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic2_sharp,#C61EF0,240,199,31,198,30,240,0.333971292,0.004166667,0.0,171.8783385,2.661279193,1.0,0.9999974211279049,#C61EF0
9823,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,complementary_soft,#7685C5,159,130,11,118,133,197,0.498987912,0.529802382,0.149019608,94.28628067,1.045749547,0.0,1.1829543308235137e-06,
9824,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,complementary_sharp,#0C2CB2,159,130,11,12,44,178,0.499470856,0.00176666,0.074509804,140.5495296,2.809658476,1.0,0.9999085955590483,#0C2CB2
9825,dataset_0/bitmap/bitmap(187).jpeg,bitmap,#5c5b59,#f0c71f,#9f820b,#f5f4ed,,427,triadic1_soft,#76C5B5,159,130,11,118,197,181,0.332235717,0.529802382,0.149019608,67.6638444,1.837785696,1.0,0.9877339012406746,#76C5B5
